,method_name,cluster_id
0,null2EmptyString,5
1,emptyString2Null,5
2,doc2SystemId,5
3,parseSchema,31
4,validateAnnotations,30
5,createAnnotationValidator,33
6,getGrammar,5
7,findGrammar,43
8,constructTrees,39
9,isExistingGrammar,15
10,updateImportListFor,2
11,updateImportListWith,4
12,buildGlobalNameRegistries,35
13,traverseSchemas,47
14,needReportTNSError,5
15,addGlobalAttributeDecl,5
16,addGlobalAttributeGroupDecl,5
17,addGlobalElementDecl,5
18,addGlobalGroupDecl,5
19,addGlobalNotationDecl,5
20,addGlobalTypeDecl,5
21,addIDConstraintDecl,5
22,getGlobalAttributeDecl,5
23,getGlobalAttributeGroupDecl,5
24,getGlobalElementDecl,5
25,getGlobalGroupDecl,5
26,getGlobalNotationDecl,5
27,getGlobalTypeDecl,5
28,getIDConstraintDecl,5
29,getGlobalDecl,24
30,getGlobalDeclFromGrammar,46
31,traverseGlobalDecl,9
32,schemaDocument2SystemId,5
33,getGrpOrAttrGrpRedefinedByRestriction,6
34,resolveKeyRefs,28
35,getIDRegistry,5
36,getIDRegistry_sub,5
37,storeKeyRef,45
38,resolveSchema,14
39,resolveSchemaSource,14
40,getSchemaDocument,27
41,getSchemaDocument0,0
42,getSchemaDocument1,0
43,expandGrammars,5
44,existingGrammars,15
45,canAddComponents,5
46,canAddComponent,22
47,addGrammars,23
48,addGrammarComponents,26
49,createGrammarFrom,40
50,addNewGrammarLocations,5
51,addNewImportedGrammars,2
52,updateImportList,2
53,addNewGrammarComponents,37
54,addGlobalElementDecls,19
55,addGlobalAttributeDecls,36
56,addGlobalAttributeGroupDecls,41
57,addGlobalNotationDecls,34
58,addGlobalGroupDecls,16
59,addGlobalTypeDecls,32
60,expandComponents,5
61,expandRelatedComponents,25
62,expandRelatedAttributeComponents,3
63,expandRelatedElementComponents,3
64,expandRelatedTypeComponents,38
65,expandRelatedModelGroupDefinitionComponents,7
66,expandRelatedAttributeGroupComponents,5
67,expandRelatedComplexTypeComponents,44
68,expandRelatedSimpleTypeComponents,3
69,expandRelatedAttributeUsesComponents,5
70,expandRelatedAttributeUseComponents,5
71,expandRelatedParticleComponents,7
72,expandRelatedModelGroupComponents,5
73,addRelatedType,1
74,addRelatedElement,1
75,addRelatedAttribute,1
76,addGlobalComponents,18
77,addGlobalComponent,42
78,updateImportDependencies,4
79,expandImportList,20
80,addImportList,2
81,containedImportedGrammar,4
82,getSchemaGrammar,17
83,findDependentNamespaces,4
84,addNamespaceDependency,4
85,reportSharingError,6
86,createTraversers,21
87,prepareForParse,0
88,prepareForTraverse,29
89,setDeclPool,5
90,setDVFactory,5
91,reset,12
92,traverseLocalElements,10
93,removeParticle,5
94,fillInLocalElemInfo,11
95,checkForDuplicateNames,8
96,renameRedefiningComponents,6
97,findQName,5
98,changeRedefineGroup,6
99,findXSDocumentForDecl,5
100,nonAnnotationContent,5
101,setSchemasVisible,9
102,element2Locator,5
103,reportSchemaError,13
104,reportSchemaWarning,13
105,setGenerateSyntheticAnnotations,5
