,method_name,cluster_id
0,reset,4
1,getRecognizedFeatures,1
2,setFeature,19
3,getRecognizedProperties,1
4,setProperty,14
5,getFeatureDefault,48
6,getPropertyDefault,41
7,setDocumentHandler,22
8,getDocumentHandler,52
9,startDocument,6
10,xmlDecl,16
11,doctypeDecl,16
12,comment,11
13,processingInstruction,11
14,startElement,3
15,emptyElement,35
16,endElement,10
17,startGeneralEntity,37
18,textDecl,7
19,endGeneralEntity,7
20,characters,25
21,ignorableWhitespace,7
22,startCDATA,7
23,endCDATA,7
24,endDocument,39
25,setDocumentSource,42
26,getDocumentSource,42
27,attributeDecl,8
28,elementDecl,8
29,endAttlist,8
30,endConditional,8
31,endDTD,40
32,endExternalSubset,8
33,endParameterEntity,8
34,externalEntityDecl,8
35,getDTDSource,29
36,ignoredCharacters,8
37,internalEntityDecl,8
38,notationDecl,57
39,setDTDSource,29
40,startAttlist,8
41,startConditional,8
42,startDTD,40
43,startExternalSubset,8
44,startParameterEntity,8
45,unparsedEntityDecl,53
46,getDTDHandler,8
47,setDTDHandler,8
48,setErrorReporter,31
49,handleFallbackElement,9
50,handleIncludeElement,2
51,hasXIncludeNamespace,58
52,isIncludeElement,38
53,isFallbackElement,46
54,sameBaseURIAsIncludeParent,1
55,sameLanguageAsIncludeParent,0
56,setupCurrentBaseURI,33
57,searchForRecursiveIncludes,23
58,isTopLevelIncludedItem,36
59,isTopLevelIncludedItemViaInclude,17
60,isTopLevelIncludedItemViaFallback,17
61,processAttributes,5
62,getRelativeBaseURI,12
63,getIncludeParentBaseURI,45
64,getIncludeParentLanguage,18
65,getIncludeParentDepth,28
66,getResultDepth,50
67,modifyAugmentations,34
68,getState,30
69,setState,30
70,setSawFallback,27
71,getSawFallback,27
72,setSawInclude,43
73,getSawInclude,43
74,reportResourceError,55
75,reportFatalError,55
76,reportError,1
77,setParent,23
78,setHref,33
79,setXIncludeLocator,54
80,isRootDocument,23
81,addUnparsedEntity,1
82,addNotation,1
83,checkUnparsedEntity,26
84,checkNotation,51
85,checkAndSendUnparsedEntity,15
86,checkAndSendNotation,20
87,checkWhitespace,1
88,checkMultipleRootElements,24
89,setRootElementProcessed,21
90,getRootElementProcessed,21
91,copyFeatures,1
92,copyFeatures1,44
93,saveBaseURI,17
94,restoreBaseURI,1
95,saveLanguage,17
96,restoreLanguage,1
97,getBaseURI,49
98,getLanguage,1
99,getRelativeURI,49
100,scopeOfBaseURI,1
101,scopeOfLanguage,1
102,processXMLBaseAttributes,56
103,processXMLLangAttributes,47
104,isValidInHTTPHeader,1
105,createInputSource,32
106,isEqual,1
107,escapeHref,13
