,method_name,cluster_id
0,reset,8
1,getRecognizedFeatures,7
2,setFeature,0
3,getRecognizedProperties,7
4,setProperty,14
5,getFeatureDefault,7
6,getPropertyDefault,7
7,setDocumentHandler,7
8,getDocumentHandler,7
9,startDocument,17
10,xmlDecl,11
11,doctypeDecl,11
12,comment,15
13,processingInstruction,15
14,startElement,6
15,emptyElement,6
16,endElement,9
17,startGeneralEntity,3
18,textDecl,3
19,endGeneralEntity,3
20,characters,3
21,ignorableWhitespace,3
22,startCDATA,3
23,endCDATA,3
24,endDocument,12
25,setDocumentSource,7
26,getDocumentSource,7
27,attributeDecl,4
28,elementDecl,4
29,endAttlist,4
30,endConditional,4
31,endDTD,4
32,endExternalSubset,4
33,endParameterEntity,4
34,externalEntityDecl,4
35,getDTDSource,7
36,ignoredCharacters,4
37,internalEntityDecl,4
38,notationDecl,4
39,setDTDSource,7
40,startAttlist,4
41,startConditional,4
42,startDTD,4
43,startExternalSubset,4
44,startParameterEntity,4
45,unparsedEntityDecl,4
46,getDTDHandler,4
47,setDTDHandler,4
48,setErrorReporter,7
49,handleFallbackElement,9
50,handleIncludeElement,5
51,hasXIncludeNamespace,7
52,isIncludeElement,7
53,isFallbackElement,7
54,sameBaseURIAsIncludeParent,7
55,sameLanguageAsIncludeParent,7
56,setupCurrentBaseURI,1
57,searchForRecursiveIncludes,7
58,isTopLevelIncludedItem,7
59,isTopLevelIncludedItemViaInclude,13
60,isTopLevelIncludedItemViaFallback,13
61,processAttributes,2
62,getRelativeBaseURI,16
63,getIncludeParentBaseURI,16
64,getIncludeParentLanguage,16
65,getIncludeParentDepth,13
66,getResultDepth,7
67,modifyAugmentations,7
68,getState,13
69,setState,13
70,setSawFallback,7
71,getSawFallback,7
72,setSawInclude,7
73,getSawInclude,7
74,reportResourceError,7
75,reportFatalError,7
76,reportError,7
77,setParent,7
78,setHref,7
79,setXIncludeLocator,7
80,isRootDocument,7
81,addUnparsedEntity,7
82,addNotation,7
83,checkUnparsedEntity,7
84,checkNotation,7
85,checkAndSendUnparsedEntity,10
86,checkAndSendNotation,10
87,checkWhitespace,1
88,checkMultipleRootElements,1
89,setRootElementProcessed,12
90,getRootElementProcessed,12
91,copyFeatures,7
92,copyFeatures1,7
93,saveBaseURI,13
94,restoreBaseURI,7
95,saveLanguage,13
96,restoreLanguage,7
97,getBaseURI,7
98,getLanguage,7
99,getRelativeURI,7
100,scopeOfBaseURI,7
101,scopeOfLanguage,7
102,processXMLBaseAttributes,7
103,processXMLLangAttributes,7
104,isValidInHTTPHeader,7
105,createInputSource,7
106,isEqual,7
107,escapeHref,18
