,method_name,cluster_id
0,null2EmptyString,1
1,emptyString2Null,1
2,doc2SystemId,1
3,parseSchema,6
4,validateAnnotations,42
5,createAnnotationValidator,17
6,getGrammar,1
7,findGrammar,19
8,constructTrees,4
9,isExistingGrammar,24
10,updateImportListFor,24
11,updateImportListWith,25
12,buildGlobalNameRegistries,5
13,traverseSchemas,10
14,needReportTNSError,1
15,addGlobalAttributeDecl,1
16,addGlobalAttributeGroupDecl,1
17,addGlobalElementDecl,1
18,addGlobalGroupDecl,1
19,addGlobalNotationDecl,1
20,addGlobalTypeDecl,1
21,addIDConstraintDecl,1
22,getGlobalAttributeDecl,1
23,getGlobalAttributeGroupDecl,1
24,getGlobalElementDecl,1
25,getGlobalGroupDecl,1
26,getGlobalNotationDecl,1
27,getGlobalTypeDecl,1
28,getIDConstraintDecl,1
29,getGlobalDecl,11
30,getGlobalDeclFromGrammar,23
31,traverseGlobalDecl,40
32,schemaDocument2SystemId,1
33,getGrpOrAttrGrpRedefinedByRestriction,16
34,resolveKeyRefs,27
35,getIDRegistry,1
36,getIDRegistry_sub,1
37,storeKeyRef,12
38,resolveSchema,14
39,resolveSchemaSource,14
40,getSchemaDocument,3
41,getSchemaDocument0,37
42,getSchemaDocument1,49
43,expandGrammars,1
44,existingGrammars,1
45,canAddComponents,1
46,canAddComponent,9
47,addGrammars,0
48,addGrammarComponents,29
49,createGrammarFrom,45
50,addNewGrammarLocations,1
51,addNewImportedGrammars,47
52,updateImportList,47
53,addNewGrammarComponents,32
54,addGlobalElementDecls,39
55,addGlobalAttributeDecls,21
56,addGlobalAttributeGroupDecls,22
57,addGlobalNotationDecls,36
58,addGlobalGroupDecls,38
59,addGlobalTypeDecls,30
60,expandComponents,1
61,expandRelatedComponents,20
62,expandRelatedAttributeComponents,34
63,expandRelatedElementComponents,34
64,expandRelatedTypeComponents,43
65,expandRelatedModelGroupDefinitionComponents,33
66,expandRelatedAttributeGroupComponents,1
67,expandRelatedComplexTypeComponents,34
68,expandRelatedSimpleTypeComponents,34
69,expandRelatedAttributeUsesComponents,1
70,expandRelatedAttributeUseComponents,1
71,expandRelatedParticleComponents,33
72,expandRelatedModelGroupComponents,1
73,addRelatedType,26
74,addRelatedElement,44
75,addRelatedAttribute,46
76,addGlobalComponents,41
77,addGlobalComponent,15
78,updateImportDependencies,25
79,expandImportList,48
80,addImportList,24
81,containedImportedGrammar,25
82,getSchemaGrammar,35
83,findDependentNamespaces,25
84,addNamespaceDependency,25
85,reportSharingError,16
86,createTraversers,18
87,prepareForParse,37
88,prepareForTraverse,7
89,setDeclPool,1
90,setDVFactory,1
91,reset,2
92,traverseLocalElements,31
93,removeParticle,1
94,fillInLocalElemInfo,8
95,checkForDuplicateNames,13
96,renameRedefiningComponents,16
97,findQName,1
98,changeRedefineGroup,16
99,findXSDocumentForDecl,1
100,nonAnnotationContent,1
101,setSchemasVisible,40
102,element2Locator,1
103,reportSchemaError,28
104,reportSchemaWarning,28
105,setGenerateSyntheticAnnotations,1
