,method_name,cluster_id
0,reset,5
1,getRecognizedFeatures,18
2,setFeature,24
3,getRecognizedProperties,18
4,setProperty,12
5,getFeatureDefault,18
6,getPropertyDefault,18
7,setDocumentHandler,20
8,getDocumentHandler,18
9,startDocument,2
10,xmlDecl,13
11,doctypeDecl,13
12,comment,9
13,processingInstruction,9
14,startElement,4
15,emptyElement,4
16,endElement,11
17,startGeneralEntity,6
18,textDecl,6
19,endGeneralEntity,6
20,characters,21
21,ignorableWhitespace,6
22,startCDATA,6
23,endCDATA,6
24,endDocument,8
25,setDocumentSource,18
26,getDocumentSource,18
27,attributeDecl,1
28,elementDecl,1
29,endAttlist,1
30,endConditional,1
31,endDTD,1
32,endExternalSubset,1
33,endParameterEntity,1
34,externalEntityDecl,1
35,getDTDSource,18
36,ignoredCharacters,1
37,internalEntityDecl,1
38,notationDecl,1
39,setDTDSource,18
40,startAttlist,1
41,startConditional,1
42,startDTD,1
43,startExternalSubset,1
44,startParameterEntity,1
45,unparsedEntityDecl,1
46,getDTDHandler,1
47,setDTDHandler,1
48,setErrorReporter,17
49,handleFallbackElement,16
50,handleIncludeElement,3
51,hasXIncludeNamespace,18
52,isIncludeElement,18
53,isFallbackElement,18
54,sameBaseURIAsIncludeParent,18
55,sameLanguageAsIncludeParent,18
56,setupCurrentBaseURI,18
57,searchForRecursiveIncludes,18
58,isTopLevelIncludedItem,18
59,isTopLevelIncludedItemViaInclude,8
60,isTopLevelIncludedItemViaFallback,14
61,processAttributes,7
62,getRelativeBaseURI,22
63,getIncludeParentBaseURI,22
64,getIncludeParentLanguage,22
65,getIncludeParentDepth,14
66,getResultDepth,18
67,modifyAugmentations,18
68,getState,23
69,setState,23
70,setSawFallback,18
71,getSawFallback,18
72,setSawInclude,18
73,getSawInclude,18
74,reportResourceError,18
75,reportFatalError,18
76,reportError,18
77,setParent,18
78,setHref,18
79,setXIncludeLocator,18
80,isRootDocument,18
81,addUnparsedEntity,18
82,addNotation,18
83,checkUnparsedEntity,0
84,checkNotation,18
85,checkAndSendUnparsedEntity,15
86,checkAndSendNotation,15
87,checkWhitespace,18
88,checkMultipleRootElements,19
89,setRootElementProcessed,8
90,getRootElementProcessed,8
91,copyFeatures,18
92,copyFeatures1,18
93,saveBaseURI,14
94,restoreBaseURI,18
95,saveLanguage,14
96,restoreLanguage,18
97,getBaseURI,18
98,getLanguage,18
99,getRelativeURI,18
100,scopeOfBaseURI,18
101,scopeOfLanguage,18
102,processXMLBaseAttributes,18
103,processXMLLangAttributes,18
104,isValidInHTTPHeader,18
105,createInputSource,18
106,isEqual,18
107,escapeHref,10
