,method_name,cluster_id
0,reset,4
1,getRecognizedFeatures,15
2,setFeature,9
3,getRecognizedProperties,15
4,setProperty,8
5,getFeatureDefault,52
6,getPropertyDefault,31
7,setDocumentHandler,24
8,getDocumentHandler,15
9,startDocument,18
10,xmlDecl,21
11,doctypeDecl,21
12,comment,13
13,processingInstruction,13
14,startElement,22
15,emptyElement,3
16,endElement,16
17,startGeneralEntity,11
18,textDecl,11
19,endGeneralEntity,11
20,characters,6
21,ignorableWhitespace,11
22,startCDATA,11
23,endCDATA,11
24,endDocument,43
25,setDocumentSource,42
26,getDocumentSource,42
27,attributeDecl,10
28,elementDecl,10
29,endAttlist,10
30,endConditional,10
31,endDTD,48
32,endExternalSubset,10
33,endParameterEntity,10
34,externalEntityDecl,10
35,getDTDSource,49
36,ignoredCharacters,10
37,internalEntityDecl,10
38,notationDecl,55
39,setDTDSource,49
40,startAttlist,10
41,startConditional,10
42,startDTD,48
43,startExternalSubset,10
44,startParameterEntity,10
45,unparsedEntityDecl,50
46,getDTDHandler,10
47,setDTDHandler,10
48,setErrorReporter,39
49,handleFallbackElement,5
50,handleIncludeElement,1
51,hasXIncludeNamespace,15
52,isIncludeElement,38
53,isFallbackElement,37
54,sameBaseURIAsIncludeParent,15
55,sameLanguageAsIncludeParent,32
56,setupCurrentBaseURI,2
57,searchForRecursiveIncludes,7
58,isTopLevelIncludedItem,41
59,isTopLevelIncludedItemViaInclude,19
60,isTopLevelIncludedItemViaFallback,53
61,processAttributes,14
62,getRelativeBaseURI,20
63,getIncludeParentBaseURI,17
64,getIncludeParentLanguage,44
65,getIncludeParentDepth,33
66,getResultDepth,15
67,modifyAugmentations,28
68,getState,0
69,setState,0
70,setSawFallback,45
71,getSawFallback,45
72,setSawInclude,30
73,getSawInclude,30
74,reportResourceError,35
75,reportFatalError,35
76,reportError,29
77,setParent,7
78,setHref,46
79,setXIncludeLocator,51
80,isRootDocument,7
81,addUnparsedEntity,15
82,addNotation,15
83,checkUnparsedEntity,27
84,checkNotation,54
85,checkAndSendUnparsedEntity,23
86,checkAndSendNotation,25
87,checkWhitespace,2
88,checkMultipleRootElements,40
89,setRootElementProcessed,12
90,getRootElementProcessed,12
91,copyFeatures,15
92,copyFeatures1,15
93,saveBaseURI,19
94,restoreBaseURI,15
95,saveLanguage,19
96,restoreLanguage,15
97,getBaseURI,47
98,getLanguage,56
99,getRelativeURI,47
100,scopeOfBaseURI,15
101,scopeOfLanguage,15
102,processXMLBaseAttributes,15
103,processXMLLangAttributes,34
104,isValidInHTTPHeader,15
105,createInputSource,36
106,isEqual,15
107,escapeHref,26
