,method_name,cluster_id
0,null2EmptyString,31
1,emptyString2Null,31
2,doc2SystemId,31
3,parseSchema,0
4,validateAnnotations,19
5,createAnnotationValidator,31
6,getGrammar,31
7,findGrammar,16
8,constructTrees,2
9,isExistingGrammar,16
10,updateImportListFor,19
11,updateImportListWith,32
12,buildGlobalNameRegistries,6
13,traverseSchemas,8
14,needReportTNSError,31
15,addGlobalAttributeDecl,28
16,addGlobalAttributeGroupDecl,28
17,addGlobalElementDecl,28
18,addGlobalGroupDecl,28
19,addGlobalNotationDecl,28
20,addGlobalTypeDecl,28
21,addIDConstraintDecl,28
22,getGlobalAttributeDecl,9
23,getGlobalAttributeGroupDecl,9
24,getGlobalElementDecl,9
25,getGlobalGroupDecl,9
26,getGlobalNotationDecl,9
27,getGlobalTypeDecl,9
28,getIDConstraintDecl,9
29,getGlobalDecl,15
30,getGlobalDeclFromGrammar,15
31,traverseGlobalDecl,27
32,schemaDocument2SystemId,1
33,getGrpOrAttrGrpRedefinedByRestriction,22
34,resolveKeyRefs,19
35,getIDRegistry,31
36,getIDRegistry_sub,31
37,storeKeyRef,24
38,resolveSchema,20
39,resolveSchemaSource,20
40,getSchemaDocument,12
41,getSchemaDocument0,31
42,getSchemaDocument1,20
43,expandGrammars,21
44,existingGrammars,21
45,canAddComponents,19
46,canAddComponent,3
47,addGrammars,21
48,addGrammarComponents,31
49,createGrammarFrom,31
50,addNewGrammarLocations,31
51,addNewImportedGrammars,19
52,updateImportList,19
53,addNewGrammarComponents,29
54,addGlobalElementDecls,4
55,addGlobalAttributeDecls,4
56,addGlobalAttributeGroupDecls,4
57,addGlobalNotationDecls,4
58,addGlobalGroupDecls,4
59,addGlobalTypeDecls,4
60,expandComponents,31
61,expandRelatedComponents,5
62,expandRelatedAttributeComponents,11
63,expandRelatedElementComponents,11
64,expandRelatedTypeComponents,11
65,expandRelatedModelGroupDefinitionComponents,11
66,expandRelatedAttributeGroupComponents,11
67,expandRelatedComplexTypeComponents,7
68,expandRelatedSimpleTypeComponents,11
69,expandRelatedAttributeUsesComponents,11
70,expandRelatedAttributeUseComponents,11
71,expandRelatedParticleComponents,11
72,expandRelatedModelGroupComponents,11
73,addRelatedType,18
74,addRelatedElement,18
75,addRelatedAttribute,18
76,addGlobalComponents,19
77,addGlobalComponent,25
78,updateImportDependencies,31
79,expandImportList,31
80,addImportList,19
81,containedImportedGrammar,19
82,getSchemaGrammar,16
83,findDependentNamespaces,31
84,addNamespaceDependency,31
85,reportSharingError,31
86,createTraversers,31
87,prepareForParse,31
88,prepareForTraverse,31
89,setDeclPool,31
90,setDVFactory,31
91,reset,31
92,traverseLocalElements,30
93,removeParticle,31
94,fillInLocalElemInfo,13
95,checkForDuplicateNames,26
96,renameRedefiningComponents,10
97,findQName,23
98,changeRedefineGroup,17
99,findXSDocumentForDecl,1
100,nonAnnotationContent,31
101,setSchemasVisible,1
102,element2Locator,31
103,reportSchemaError,14
104,reportSchemaWarning,14
105,setGenerateSyntheticAnnotations,31
