,method_name,cluster_id
0,getOwnerDocument,53
1,getNodeType,43
2,getNodeName,53
3,cloneNode,26
4,insertBefore,25
5,removeChild,29
6,replaceChild,7
7,getTextContent,53
8,setTextContent,53
9,getFeature,20
10,createAttribute,8
11,createCDATASection,33
12,createComment,33
13,createDocumentFragment,53
14,createElement,2
15,createEntityReference,8
16,createProcessingInstruction,23
17,createTextNode,33
18,getDoctype,53
19,getDocumentElement,53
20,getElementsByTagName,41
21,getImplementation,53
22,setErrorChecking,32
23,setStrictErrorChecking,32
24,getErrorChecking,53
25,getStrictErrorChecking,53
26,getInputEncoding,53
27,setInputEncoding,11
28,setXmlEncoding,11
29,setEncoding,49
30,getXmlEncoding,53
31,getEncoding,47
32,setXmlVersion,24
33,setVersion,38
34,getXmlVersion,53
35,getVersion,42
36,setXmlStandalone,11
37,setStandalone,50
38,getXmlStandalone,53
39,getStandalone,48
40,getDocumentURI,53
41,canRenameElements,53
42,renameNode,4
43,replaceRenameElement,6
44,normalizeDocument,44
45,getDomConfig,53
46,getBaseURI,53
47,setDocumentURI,51
48,getAsync,53
49,setAsync,19
50,abort,53
51,load,53
52,loadXML,53
53,saveXML,15
54,setMutationEvents,53
55,getMutationEvents,53
56,createDocumentType,30
57,createEntity,8
58,createNotation,8
59,createElementDefinition,8
60,getNodeNumber,40
61,importNode,1
62,adoptNode,3
63,undeferChildren,17
64,getElementById,28
65,clearIdentifiers,53
66,putIdentifier,18
67,getIdentifier,22
68,removeIdentifier,45
69,getIdentifiers,53
70,createElementNS,13
71,createAttributeNS,13
72,getElementsByTagNameNS,37
73,clone,36
74,isXMLName,46
75,isValidQName,31
76,isKidOK,5
77,changed,53
78,changes,53
79,getNodeListCache,10
80,freeNodeListCache,34
81,setUserData,35
82,getUserData,21
83,getUserDataRecord,39
84,removeUserDataTable,21
85,setUserDataTable,35
86,callUserDataHandlers,9
87,checkNamespaceWF,16
88,checkDOMNSErr,12
89,checkQName,14
90,isXML11Version,53
91,isNormalizeDocRequired,53
92,isXMLVersionChanged,53
93,addEventListener,53
94,removeEventListener,53
95,copyEventListeners,53
96,dispatchEvent,53
97,replacedText,53
98,deletedText,53
99,insertedText,53
100,modifyingCharacterData,53
101,modifiedCharacterData,53
102,insertingNode,53
103,insertedNode,53
104,removingNode,53
105,removedNode,53
106,replacingNode,53
107,replacedNode,53
108,replacingData,53
109,replacedCharacterData,53
110,modifiedAttrValue,53
111,setAttrNode,53
112,removedAttrNode,53
113,renamedAttrNode,53
114,renamedElement,53
115,readObject,53
116,writeObject,52
