,method_name,cluster_id
0,getOwnerDocument,4
1,getNodeType,4
2,getNodeName,4
3,cloneNode,8
4,insertBefore,6
5,removeChild,19
6,replaceChild,6
7,getTextContent,4
8,setTextContent,4
9,getFeature,22
10,createAttribute,5
11,createCDATASection,4
12,createComment,4
13,createDocumentFragment,4
14,createElement,5
15,createEntityReference,5
16,createProcessingInstruction,5
17,createTextNode,4
18,getDoctype,38
19,getDocumentElement,33
20,getElementsByTagName,4
21,getImplementation,4
22,setErrorChecking,3
23,setStrictErrorChecking,3
24,getErrorChecking,3
25,getStrictErrorChecking,3
26,getInputEncoding,20
27,setInputEncoding,20
28,setXmlEncoding,26
29,setEncoding,31
30,getXmlEncoding,26
31,getEncoding,35
32,setXmlVersion,18
33,setVersion,0
34,getXmlVersion,36
35,getVersion,27
36,setXmlStandalone,23
37,setStandalone,29
38,getXmlStandalone,23
39,getStandalone,45
40,getDocumentURI,17
41,canRenameElements,4
42,renameNode,44
43,replaceRenameElement,11
44,normalizeDocument,13
45,getDomConfig,28
46,getBaseURI,17
47,setDocumentURI,17
48,getAsync,4
49,setAsync,4
50,abort,4
51,load,4
52,loadXML,4
53,saveXML,40
54,setMutationEvents,4
55,getMutationEvents,4
56,createDocumentType,4
57,createEntity,5
58,createNotation,5
59,createElementDefinition,5
60,getNodeNumber,16
61,importNode,1
62,adoptNode,7
63,undeferChildren,4
64,getElementById,30
65,clearIdentifiers,9
66,putIdentifier,32
67,getIdentifier,9
68,removeIdentifier,9
69,getIdentifiers,9
70,createElementNS,4
71,createAttributeNS,4
72,getElementsByTagNameNS,4
73,clone,39
74,isXMLName,21
75,isValidQName,21
76,isKidOK,12
77,changed,24
78,changes,24
79,getNodeListCache,15
80,freeNodeListCache,15
81,setUserData,10
82,getUserData,10
83,getUserDataRecord,10
84,removeUserDataTable,10
85,setUserDataTable,10
86,callUserDataHandlers,10
87,checkNamespaceWF,3
88,checkDOMNSErr,3
89,checkQName,37
90,isXML11Version,21
91,isNormalizeDocRequired,4
92,isXMLVersionChanged,14
93,addEventListener,4
94,removeEventListener,4
95,copyEventListeners,4
96,dispatchEvent,4
97,replacedText,4
98,deletedText,4
99,insertedText,4
100,modifyingCharacterData,4
101,modifiedCharacterData,4
102,insertingNode,4
103,insertedNode,4
104,removingNode,4
105,removedNode,4
106,replacingNode,4
107,replacedNode,4
108,replacingData,4
109,replacedCharacterData,4
110,modifiedAttrValue,4
111,setAttrNode,4
112,removedAttrNode,4
113,renamedAttrNode,4
114,renamedElement,4
115,readObject,25
116,writeObject,25
