,method_name,cluster_id
0,getGrammarDescription,5
1,getElementDeclIsExternal,10
2,getAttributeDeclIsExternal,45
3,getAttributeDeclIndex,41
4,startDTD,26
5,startParameterEntity,19
6,startExternalSubset,40
7,endParameterEntity,19
8,endExternalSubset,40
9,elementDecl,6
10,attributeDecl,11
11,internalEntityDecl,9
12,externalEntityDecl,9
13,unparsedEntityDecl,9
14,notationDecl,42
15,endDTD,25
16,setDTDSource,47
17,getDTDSource,47
18,textDecl,5
19,comment,5
20,processingInstruction,5
21,startAttlist,5
22,endAttlist,5
23,startConditional,5
24,ignoredCharacters,5
25,endConditional,5
26,setDTDContentModelSource,43
27,getDTDContentModelSource,43
28,startContentModel,32
29,startGroup,35
30,pcdata,5
31,element,18
32,separator,4
33,occurrence,18
34,endGroup,4
35,any,5
36,empty,5
37,endContentModel,5
38,isNamespaceAware,5
39,getSymbolTable,49
40,getFirstElementDeclIndex,46
41,getNextElementDeclIndex,46
42,getElementDeclIndex,5
43,getContentSpecType,38
44,getElementDecl,17
45,getElementDeclName,25
46,getFirstAttributeDeclIndex,0
47,getNextAttributeDeclIndex,44
48,getAttributeDecl,20
49,isCDATAAttribute,39
50,getEntityDeclIndex,5
51,getEntityDecl,3
52,getNotationDeclIndex,5
53,getNotationDecl,8
54,getContentSpec,7
55,getContentSpecIndex,27
56,getContentSpecAsString,22
57,printElements,5
58,printAttributes,23
59,addContentSpecToElement,33
60,getElementContentModelValidator,12
61,createElementDecl,15
62,setElementDecl,37
63,putElementNameMapping,5
64,setFirstAttributeDeclIndex,0
65,setContentSpecIndex,27
66,createAttributeDecl,2
67,setAttributeDecl,29
68,createContentSpec,7
69,setContentSpec,7
70,createEntityDecl,21
71,setEntityDecl,3
72,createNotationDecl,30
73,setNotationDecl,8
74,addContentSpecNode,24
75,addUniqueLeafNode,24
76,initializeContentModelStack,26
77,isImmutable,5
78,appendContentSpec,1
79,printAttribute,5
80,createChildModel,34
81,buildSyntaxTree,48
82,contentSpecTree,1
83,ensureElementDeclCapacity,13
84,ensureAttributeDeclCapacity,14
85,ensureEntityDeclCapacity,28
86,ensureNotationDeclCapacity,31
87,ensureContentSpecCapacity,16
88,resize,5
89,isEntityDeclared,5
90,isEntityUnparsed,36
