,method_name,cluster_id
0,getGrammarDescription,8
1,getElementDeclIsExternal,48
2,getAttributeDeclIsExternal,12
3,getAttributeDeclIndex,35
4,startDTD,28
5,startParameterEntity,0
6,startExternalSubset,45
7,endParameterEntity,0
8,endExternalSubset,45
9,elementDecl,6
10,attributeDecl,14
11,internalEntityDecl,17
12,externalEntityDecl,17
13,unparsedEntityDecl,17
14,notationDecl,34
15,endDTD,51
16,setDTDSource,52
17,getDTDSource,52
18,textDecl,8
19,comment,8
20,processingInstruction,8
21,startAttlist,8
22,endAttlist,8
23,startConditional,8
24,ignoredCharacters,8
25,endConditional,8
26,setDTDContentModelSource,43
27,getDTDContentModelSource,43
28,startContentModel,33
29,startGroup,23
30,pcdata,8
31,element,5
32,separator,15
33,occurrence,5
34,endGroup,15
35,any,8
36,empty,8
37,endContentModel,8
38,isNamespaceAware,8
39,getSymbolTable,8
40,getFirstElementDeclIndex,3
41,getNextElementDeclIndex,3
42,getElementDeclIndex,8
43,getContentSpecType,38
44,getElementDecl,1
45,getElementDeclName,26
46,getFirstAttributeDeclIndex,40
47,getNextAttributeDeclIndex,39
48,getAttributeDecl,25
49,isCDATAAttribute,36
50,getEntityDeclIndex,8
51,getEntityDecl,9
52,getNotationDeclIndex,8
53,getNotationDecl,11
54,getContentSpec,7
55,getContentSpecIndex,2
56,getContentSpecAsString,42
57,printElements,50
58,printAttributes,41
59,addContentSpecToElement,31
60,getElementContentModelValidator,19
61,createElementDecl,16
62,setElementDecl,37
63,putElementNameMapping,8
64,setFirstAttributeDeclIndex,40
65,setContentSpecIndex,2
66,createAttributeDecl,4
67,setAttributeDecl,24
68,createContentSpec,7
69,setContentSpec,44
70,createEntityDecl,21
71,setEntityDecl,9
72,createNotationDecl,32
73,setNotationDecl,11
74,addContentSpecNode,20
75,addUniqueLeafNode,20
76,initializeContentModelStack,28
77,isImmutable,8
78,appendContentSpec,47
79,printAttribute,8
80,createChildModel,18
81,buildSyntaxTree,49
82,contentSpecTree,47
83,ensureElementDeclCapacity,13
84,ensureAttributeDeclCapacity,22
85,ensureEntityDeclCapacity,27
86,ensureNotationDeclCapacity,10
87,ensureContentSpecCapacity,29
88,resize,8
89,isEntityDeclared,46
90,isEntityUnparsed,30
