,method_name,cluster_id
0,getOwnerDocument,6
1,getNodeType,6
2,getNodeName,6
3,cloneNode,14
4,insertBefore,9
5,removeChild,36
6,replaceChild,9
7,getTextContent,6
8,setTextContent,6
9,getFeature,30
10,createAttribute,2
11,createCDATASection,6
12,createComment,6
13,createDocumentFragment,6
14,createElement,2
15,createEntityReference,2
16,createProcessingInstruction,2
17,createTextNode,6
18,getDoctype,39
19,getDocumentElement,25
20,getElementsByTagName,6
21,getImplementation,6
22,setErrorChecking,4
23,setStrictErrorChecking,4
24,getErrorChecking,4
25,getStrictErrorChecking,4
26,getInputEncoding,18
27,setInputEncoding,18
28,setXmlEncoding,24
29,setEncoding,34
30,getXmlEncoding,24
31,getEncoding,38
32,setXmlVersion,0
33,setVersion,35
34,getXmlVersion,22
35,getVersion,37
36,setXmlStandalone,19
37,setStandalone,26
38,getXmlStandalone,19
39,getStandalone,32
40,getDocumentURI,16
41,canRenameElements,6
42,renameNode,44
43,replaceRenameElement,7
44,normalizeDocument,11
45,getDomConfig,21
46,getBaseURI,16
47,setDocumentURI,16
48,getAsync,6
49,setAsync,6
50,abort,6
51,load,6
52,loadXML,6
53,saveXML,40
54,setMutationEvents,6
55,getMutationEvents,6
56,createDocumentType,6
57,createEntity,2
58,createNotation,2
59,createElementDefinition,2
60,getNodeNumber,17
61,importNode,3
62,adoptNode,5
63,undeferChildren,6
64,getElementById,33
65,clearIdentifiers,10
66,putIdentifier,31
67,getIdentifier,10
68,removeIdentifier,10
69,getIdentifiers,10
70,createElementNS,6
71,createAttributeNS,6
72,getElementsByTagNameNS,6
73,clone,15
74,isXMLName,12
75,isValidQName,12
76,isKidOK,13
77,changed,23
78,changes,23
79,getNodeListCache,20
80,freeNodeListCache,20
81,setUserData,8
82,getUserData,8
83,getUserDataRecord,8
84,removeUserDataTable,8
85,setUserDataTable,8
86,callUserDataHandlers,8
87,checkNamespaceWF,4
88,checkDOMNSErr,4
89,checkQName,27
90,isXML11Version,12
91,isNormalizeDocRequired,6
92,isXMLVersionChanged,29
93,addEventListener,6
94,removeEventListener,6
95,copyEventListeners,6
96,dispatchEvent,6
97,replacedText,6
98,deletedText,6
99,insertedText,6
100,modifyingCharacterData,6
101,modifiedCharacterData,6
102,insertingNode,6
103,insertedNode,6
104,removingNode,6
105,removedNode,6
106,replacingNode,6
107,replacedNode,6
108,replacingData,6
109,replacedCharacterData,6
110,modifiedAttrValue,6
111,setAttrNode,6
112,removedAttrNode,6
113,renamedAttrNode,6
114,renamedElement,6
115,readObject,28
116,writeObject,28
