,method_name,cluster_id
0,getGrammarDescription,54
1,getElementDeclIsExternal,44
2,getAttributeDeclIsExternal,2
3,getAttributeDeclIndex,33
4,startDTD,22
5,startParameterEntity,4
6,startExternalSubset,52
7,endParameterEntity,4
8,endExternalSubset,52
9,elementDecl,7
10,attributeDecl,13
11,internalEntityDecl,5
12,externalEntityDecl,5
13,unparsedEntityDecl,5
14,notationDecl,40
15,endDTD,49
16,setDTDSource,45
17,getDTDSource,45
18,textDecl,11
19,comment,11
20,processingInstruction,11
21,startAttlist,11
22,endAttlist,11
23,startConditional,11
24,ignoredCharacters,11
25,endConditional,11
26,setDTDContentModelSource,1
27,getDTDContentModelSource,1
28,startContentModel,34
29,startGroup,25
30,pcdata,50
31,element,15
32,separator,47
33,occurrence,15
34,endGroup,8
35,any,11
36,empty,11
37,endContentModel,11
38,isNamespaceAware,11
39,getSymbolTable,51
40,getFirstElementDeclIndex,53
41,getNextElementDeclIndex,53
42,getElementDeclIndex,11
43,getContentSpecType,39
44,getElementDecl,41
45,getElementDeclName,27
46,getFirstAttributeDeclIndex,31
47,getNextAttributeDeclIndex,35
48,getAttributeDecl,3
49,isCDATAAttribute,29
50,getEntityDeclIndex,11
51,getEntityDecl,6
52,getNotationDeclIndex,11
53,getNotationDecl,16
54,getContentSpec,12
55,getContentSpecIndex,10
56,getContentSpecAsString,38
57,printElements,55
58,printAttributes,37
59,addContentSpecToElement,32
60,getElementContentModelValidator,19
61,createElementDecl,23
62,setElementDecl,0
63,putElementNameMapping,11
64,setFirstAttributeDeclIndex,31
65,setContentSpecIndex,10
66,createAttributeDecl,28
67,setAttributeDecl,24
68,createContentSpec,43
69,setContentSpec,12
70,createEntityDecl,18
71,setEntityDecl,6
72,createNotationDecl,42
73,setNotationDecl,16
74,addContentSpecNode,20
75,addUniqueLeafNode,20
76,initializeContentModelStack,58
77,isImmutable,57
78,appendContentSpec,48
79,printAttribute,56
80,createChildModel,46
81,buildSyntaxTree,9
82,contentSpecTree,48
83,ensureElementDeclCapacity,14
84,ensureAttributeDeclCapacity,17
85,ensureEntityDeclCapacity,21
86,ensureNotationDeclCapacity,30
87,ensureContentSpecCapacity,26
88,resize,11
89,isEntityDeclared,11
90,isEntityUnparsed,36
