,method_name,cluster_id
0,getGrammarDescription,5
1,getElementDeclIsExternal,4
2,getAttributeDeclIsExternal,4
3,getAttributeDeclIndex,42
4,startDTD,15
5,startParameterEntity,25
6,startExternalSubset,41
7,endParameterEntity,25
8,endExternalSubset,41
9,elementDecl,3
10,attributeDecl,12
11,internalEntityDecl,8
12,externalEntityDecl,8
13,unparsedEntityDecl,8
14,notationDecl,38
15,endDTD,7
16,setDTDSource,0
17,getDTDSource,0
18,textDecl,5
19,comment,5
20,processingInstruction,5
21,startAttlist,5
22,endAttlist,5
23,startConditional,5
24,ignoredCharacters,5
25,endConditional,5
26,setDTDContentModelSource,5
27,getDTDContentModelSource,5
28,startContentModel,31
29,startGroup,37
30,pcdata,5
31,element,16
32,separator,6
33,occurrence,16
34,endGroup,6
35,any,5
36,empty,5
37,endContentModel,5
38,isNamespaceAware,5
39,getSymbolTable,5
40,getFirstElementDeclIndex,45
41,getNextElementDeclIndex,45
42,getElementDeclIndex,5
43,getContentSpecType,40
44,getElementDecl,39
45,getElementDeclName,7
46,getFirstAttributeDeclIndex,22
47,getNextAttributeDeclIndex,4
48,getAttributeDecl,32
49,isCDATAAttribute,34
50,getEntityDeclIndex,5
51,getEntityDecl,11
52,getNotationDeclIndex,5
53,getNotationDecl,10
54,getContentSpec,18
55,getContentSpecIndex,19
56,getContentSpecAsString,43
57,printElements,5
58,printAttributes,23
59,addContentSpecToElement,33
60,getElementContentModelValidator,21
61,createElementDecl,36
62,setElementDecl,2
63,putElementNameMapping,5
64,setFirstAttributeDeclIndex,22
65,setContentSpecIndex,19
66,createAttributeDecl,24
67,setAttributeDecl,1
68,createContentSpec,18
69,setContentSpec,18
70,createEntityDecl,26
71,setEntityDecl,11
72,createNotationDecl,35
73,setNotationDecl,10
74,addContentSpecNode,28
75,addUniqueLeafNode,28
76,initializeContentModelStack,15
77,isImmutable,5
78,appendContentSpec,14
79,printAttribute,5
80,createChildModel,30
81,buildSyntaxTree,44
82,contentSpecTree,14
83,ensureElementDeclCapacity,20
84,ensureAttributeDeclCapacity,13
85,ensureEntityDeclCapacity,9
86,ensureNotationDeclCapacity,29
87,ensureContentSpecCapacity,17
88,resize,5
89,isEntityDeclared,5
90,isEntityUnparsed,27
